URL_SCL_E,Time,Duration,Name,Available Slots,Trainer,Room
https://www.eversports.de/e/class/0jAItMJSi2u,19:00,60 Min,Pole Dance Lvl 1,Anfänger1 freier Platz,Patrycja,Unbekannt
https://www.eversports.de/e/class/7JFSqMZ,18:00,60 Min,Pole Dance Lvl 1,Anfänger1 freier Platz,Patrycja,Unbekannt
https://www.eversports.de/e/class/8qyCOhr,19:00,60 Min,Pole Dance lvl 2,Intermediate2 freie Plätze,Patrycja,Unbekannt
https://www.eversports.de/e/class/j4yoIeF,17:50,60 Min,Schnupper Kurs,Anfänger5 freie Plätze,Melanie,Unbekannt
https://www.eversports.de/e/class/jDdpY7R,18:00,60 Min,Stretching,Alle Levelmehr als 5 Plätze,Melanie,Unbekannt
https://www.eversports.de/e/class/Wkt7sbktcQv,20:00,60 Min,Pole Dance lvl 2,Intermediate4 freie Plätze,Melanie,Unbekannt
https://www.eversports.de/e/class/KhJi89S,18:00,60 Min,Pole Dance lvl 2,4 freie Plätze,Patrycja,Unbekannt
https://www.eversports.de/e/class/0jAItMJSi2u,19:00,60 Min,Pole Dance Lvl 1,Anfänger1 freier Platz,Patrycja,Unbekannt
https://www.eversports.de/e/class/rGnMYZd,08:00,60 Min,INFO | Office Closed & Studio Specials,noch freie Plätze,Unbekannt,Unbekannt
https://www.eversports.de/e/class/AKi7MFI,08:00,60 Min,INFO | Office Closed & Studio Specials,noch freie Plätze,Unbekannt,Unbekannt
https://www.eversports.de/e/class/mvz5NKr,09:00,60 Min,Morning Pole Newbies,Anfänger5 freie Plätze,Sophie,Raum 2
https://www.eversports.de/e/class/T6CCB5x,08:00,60 Min,INFO | Office Closed & Studio Specials,noch freie Plätze,Unbekannt,Unbekannt
https://www.eversports.de/e/class/O6RODA_,10:00,60 Min,Pole Conditioning (all levels),Alle Levelausgebucht,Veronika,Raum 1
https://www.eversports.de/e/class/6nECyV3,11:15,60 Min,Upside Down (ab L1+),Anfängerausgebucht,Veronika,Raum 1
https://www.eversports.de/e/class/ntpJyus,08:00,60 Min,INFO | Office Closed & Studio Specials,noch freie Plätze,Unbekannt,Unbekannt
https://www.eversports.de/e/class/0a1SAT7,18:00,60 Min,Pole Conditioning (all levels),Alle Level3 freie Plätze,Veronika,Raum 1
https://www.eversports.de/e/class/YjG7LbG,19:15,60 Min,"Static Pole Choreo, Pt. 2 (L1+/L2)",Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/iUuQmC1,18:00,60 Min,Invert Drills mit Lena (ab L1+),ausgebucht,Lena,Raum 2
https://www.eversports.de/e/class/JbmaAPQ,18:00,60 Min,Spin Flow Combos (L2+/L3),Anfängerausgebucht,Oliver,Raum 1
https://www.eversports.de/e/class/4j6j4py,19:15,60 Min,Shoulder Mount Drills mit Lena (ab L2+),2 freie Plätze,Lena,Raum 2
https://www.eversports.de/e/class/_YIwk-x,19:15,60 Min,Floorwork (ab L1+/L2),Anfängerausgebucht,Oliver,Raum 1
https://www.eversports.de/e/class/bX8upD-,20:30,60 Min,L1 - Learn The Basics,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/Mxq09pu,17:00,60 Min,L1 - Learn The Basics,3 freie Plätze,Sophie,Raum 1
https://www.eversports.de/e/class/alcRz-K,18:30,60 Min,Level Up to L2 Class,3 freie Plätze,Sonja,Raum 2
https://www.eversports.de/e/class/Q65OY90,18:30,60 Min,XMAS Chairdance (all levels) // xmas outfits welcome!,Anfänger2 freie Plätze,Annalena,Raum 1
https://www.eversports.de/e/class/VbyE9rb,19:45,60 Min,Poledance Schnupperstunde,Anfänger5 freie Plätze,Annalena,Raum 1
https://www.eversports.de/e/class/kScA05l,19:45,60 Min,Floor'n'Pole (Beg.),Anfängerausgebucht,Sonja,Raum 2
https://www.eversports.de/e/class/p8lXVPc,18:45,60 Min,L4/L5 Spin Pole Class,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/ib88uXG,18:45,60 Min,Floorwork (ab L1+/L2),Anfänger3 freie Plätze,Oliver,Unbekannt
https://www.eversports.de/e/class/RY0WiXo,20:00,90 Min,Heels Old School SPECIAL (ab L2),Anfänger3 freie Plätze,Oliver,Raum 1
https://www.eversports.de/e/class/0a1SAT7,18:00,60 Min,Pole Conditioning (all levels),Alle Level3 freie Plätze,Veronika,Raum 1
https://www.eversports.de/e/class/YjG7LbG,19:15,60 Min,"Static Pole Choreo, Pt. 2 (L1+/L2)",Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/iUuQmC1,18:00,60 Min,Invert Drills mit Lena (ab L1+),ausgebucht,Lena,Raum 2
https://www.eversports.de/e/class/JbmaAPQ,18:00,60 Min,Spin Flow Combos (L2+/L3),Anfängerausgebucht,Oliver,Raum 1
https://www.eversports.de/e/class/4j6j4py,19:15,60 Min,Shoulder Mount Drills mit Lena (ab L2+),2 freie Plätze,Lena,Raum 2
https://www.eversports.de/e/class/_YIwk-x,19:15,60 Min,Floorwork (ab L1+/L2),Anfängerausgebucht,Oliver,Raum 1
https://www.eversports.de/e/class/bX8upD-,20:30,60 Min,L1 - Learn The Basics,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/Mxq09pu,17:00,60 Min,L1 - Learn The Basics,3 freie Plätze,Sophie,Raum 1
https://www.eversports.de/e/class/rGnMYZd,08:00,60 Min,INFO | Office Closed & Studio Specials,noch freie Plätze,Unbekannt,Unbekannt
https://www.eversports.de/e/class/alcRz-K,18:30,60 Min,Level Up to L2 Class,3 freie Plätze,Sonja,Raum 2
https://www.eversports.de/e/class/Q65OY90,18:30,60 Min,XMAS Chairdance (all levels) // xmas outfits welcome!,Anfänger2 freie Plätze,Annalena,Raum 1
https://www.eversports.de/e/class/VbyE9rb,19:45,60 Min,Poledance Schnupperstunde,Anfänger5 freie Plätze,Annalena,Raum 1
https://www.eversports.de/e/class/kScA05l,19:45,60 Min,Floor'n'Pole (Beg.),Anfängerausgebucht,Sonja,Raum 2
https://www.eversports.de/e/class/AKi7MFI,08:00,60 Min,INFO | Office Closed & Studio Specials,noch freie Plätze,Unbekannt,Unbekannt
https://www.eversports.de/e/class/mvz5NKr,09:00,60 Min,Morning Pole Newbies,Anfänger5 freie Plätze,Sophie,Raum 2
https://www.eversports.de/e/class/p8lXVPc,18:45,60 Min,L4/L5 Spin Pole Class,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/ib88uXG,18:45,60 Min,Floorwork (ab L1+/L2),Anfänger3 freie Plätze,Oliver,Unbekannt
https://www.eversports.de/e/class/RY0WiXo,20:00,90 Min,Heels Old School SPECIAL (ab L2),Anfänger3 freie Plätze,Oliver,Raum 1
https://www.eversports.de/e/class/T6CCB5x,08:00,60 Min,INFO | Office Closed & Studio Specials,noch freie Plätze,Unbekannt,Unbekannt
https://www.eversports.de/e/class/O6RODA_,10:00,60 Min,Pole Conditioning (all levels),Alle Levelausgebucht,Veronika,Raum 1
https://www.eversports.de/e/class/6nECyV3,11:15,60 Min,Upside Down (ab L1+),Anfängerausgebucht,Veronika,Raum 1
https://www.eversports.de/e/class/ntpJyus,08:00,60 Min,INFO | Office Closed & Studio Specials,noch freie Plätze,Unbekannt,Unbekannt
https://www.eversports.de/e/class/7Nezvte,17:35,70 Min,Pole Intermediate,6/10 Plätzen verfügbar,Yesim Catherine,Unbekannt
https://www.eversports.de/e/class/8mYaw1x,18:50,70 Min,Pole Beginner,4/10 Plätzen verfügbar,Yesim Catherine,Unbekannt
https://www.eversports.de/e/class/bijRJ1V,18:50,70 Min,Pole Schnupperkurs,9/9 Plätzen verfügbar,Yesim Catherine,Unbekannt
https://www.eversports.de/e/class/ONVXd6E,19:00,70 Min,Pole Beginner,2/10 Plätzen verfügbar,Amelie,Unbekannt
https://www.eversports.de/e/class/htbQ9uI,20:15,70 Min,Pole Beginner,7/10 Plätzen verfügbar,Amelie,Unbekannt
https://www.eversports.de/e/class/937xQ3j,17:15,70 Min,Pole Beginner,6/10 Plätzen verfügbar,Eugenia,Unbekannt
https://www.eversports.de/e/class/-55zY5u,18:30,70 Min,Pole Stretching,7/10 Plätzen verfügbar,Vanessa I.,Unbekannt
https://www.eversports.de/e/class/RrZisZT,19:45,70 Min,Exotik Pole,7/10 Plätzen verfügbar,Vanessa I.,Unbekannt
https://www.eversports.de/e/class/-BQsV_Z,19:00,70 Min,Pole Intermediate,5/10 Plätzen verfügbar,Berfin,Unbekannt
https://www.eversports.de/e/class/-9c8BNt,16:40,70 Min,Pole Intermediate,6/10 Plätzen verfügbar,Jasmin,Unbekannt
https://www.eversports.de/e/class/FfZfB6o,17:55,70 Min,Pole Conditioning,4/10 Plätzen verfügbar,Jasmin,Unbekannt
https://www.eversports.de/e/class/7Nezvte,17:35,70 Min,Pole Intermediate,6/10 Plätzen verfügbar,Yesim Catherine,Unbekannt
https://www.eversports.de/e/class/8mYaw1x,18:50,70 Min,Pole Beginner,4/10 Plätzen verfügbar,Yesim Catherine,Unbekannt
https://www.eversports.de/e/class/bijRJ1V,18:50,70 Min,Pole Schnupperkurs,9/9 Plätzen verfügbar,Yesim Catherine,Unbekannt
https://www.eversports.de/e/class/ONVXd6E,19:00,70 Min,Pole Beginner,2/10 Plätzen verfügbar,Amelie,Unbekannt
https://www.eversports.de/e/class/htbQ9uI,20:15,70 Min,Pole Beginner,7/10 Plätzen verfügbar,Amelie,Unbekannt
https://www.eversports.de/e/class/937xQ3j,17:15,70 Min,Pole Beginner,6/10 Plätzen verfügbar,Eugenia,Unbekannt
https://www.eversports.de/e/class/-55zY5u,18:30,70 Min,Pole Stretching,7/10 Plätzen verfügbar,Vanessa I.,Unbekannt
https://www.eversports.de/e/class/RrZisZT,19:45,70 Min,Exotik Pole,7/10 Plätzen verfügbar,Vanessa I.,Unbekannt
https://www.eversports.de/e/class/-BQsV_Z,19:00,70 Min,Pole Intermediate,5/10 Plätzen verfügbar,Berfin,Unbekannt
https://www.eversports.de/e/class/-9c8BNt,16:40,70 Min,Pole Intermediate,6/10 Plätzen verfügbar,Jasmin,Unbekannt
https://www.eversports.de/e/class/FfZfB6o,17:55,70 Min,Pole Conditioning,4/10 Plätzen verfügbar,Jasmin,Unbekannt
https://www.eversports.de/e/class/QeEnp8h_f0,19:15,75 Min,Polefitness,Anfänger2/10 Plätzen verfügbar,Angelique,Poleroom 1
https://www.eversports.de/e/class/CkB7SkItbK3,18:15,75 Min,Polefitness,Fortgeschritten7/10 Plätzen verfügbar,Dela,Unbekannt
https://www.eversports.de/e/class/yAI0E5h,18:15,75 Min,Polefitness,Anfänger4/10 Plätzen verfügbar,Monique,Poleroom 1
https://www.eversports.de/e/class/aeMck2ejYHW,19:30,75 Min,Polefitness,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/dfCzWE-6yIM,18:15,75 Min,Exotic Pole,Alle Level1/9 Plätzen verfügbar,Monique,Unbekannt
https://www.eversports.de/e/class/gkk9ddzI1rE,19:30,75 Min,Polefitness,Intermediate3/10 Plätzen verfügbar,Monique,Poleroom 1
https://www.eversports.de/e/class/NXRNRMcQWKH,18:00,75 Min,Polefitness,Anfänger2/10 Plätzen verfügbar,Kassandra,Unbekannt
https://www.eversports.de/e/class/QeEnp8h_f0,19:15,75 Min,Polefitness,Anfänger2/10 Plätzen verfügbar,Angelique,Poleroom 1
https://www.eversports.de/e/class/CkB7SkItbK3,18:15,75 Min,Polefitness,Fortgeschritten7/10 Plätzen verfügbar,Dela,Unbekannt
https://www.eversports.de/e/class/yAI0E5h,18:15,75 Min,Polefitness,Anfänger4/10 Plätzen verfügbar,Monique,Poleroom 1
https://www.eversports.de/e/class/aeMck2ejYHW,19:30,75 Min,Polefitness,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/dfCzWE-6yIM,18:15,75 Min,Exotic Pole,Alle Level1/9 Plätzen verfügbar,Monique,Unbekannt
https://www.eversports.de/e/class/gkk9ddzI1rE,19:30,75 Min,Polefitness,Intermediate3/10 Plätzen verfügbar,Monique,Poleroom 1
https://www.eversports.de/e/class/NXRNRMcQWKH,18:00,75 Min,Polefitness,Anfänger2/10 Plätzen verfügbar,Kassandra,Unbekannt
https://www.eversports.de/e/class/Mls_ZWT,18:00,60 Min,Christmas Choreo,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/FL6XVqv,19:15,60 Min,Level 1,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/QIfqx3N,19:00,60 Min,Christmas Choreo,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/uWcja-n,17:45,60 Min,Intermediate Choreo,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/x2oZR_S,19:00,60 Min,Christmas Choreo,ausgebucht,Unbekannt,Unbekannt
https://www.eversports.de/e/class/qVSnfY_,20:15,60 Min,Christmas Choreo,3 freie Plätze,Unbekannt,Unbekannt
https://www.eversports.de/e/class/Mls_ZWT,18:00,60 Min,Christmas Choreo,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/FL6XVqv,19:15,60 Min,Level 1,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/QIfqx3N,19:00,60 Min,Christmas Choreo,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/uWcja-n,17:45,60 Min,Intermediate Choreo,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/x2oZR_S,19:00,60 Min,Christmas Choreo,ausgebucht,Unbekannt,Unbekannt
https://www.eversports.de/e/class/qVSnfY_,20:15,60 Min,Christmas Choreo,3 freie Plätze,Unbekannt,Unbekannt
https://www.eversports.de/e/class/h3uVum0,08:15,60 Min,Pole L2: Beginner,mehr als 5 Plätze,Lena,Unbekannt
https://www.eversports.de/e/class/U6FvtmB,09:30,60 Min,Classique Technique,mehr als 5 Plätze,Lena,Unbekannt
https://www.eversports.de/e/class/vH55sxZ,08:00,60 Min,Pole Level 3 & 4,mehr als 5 Plätze,Lena,Unbekannt
https://www.eversports.de/e/class/S3y6_zs,08:15,60 Min,Mobility & Stretching,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/Zq6NEFa,09:30,60 Min,Pole Level 3 & 4,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/00GO8Uj,09:30,60 Min,Mobility & Stretching,ausgebucht,Lena,Unbekannt
https://www.eversports.de/e/class/Ym6fPQx,10:45,60 Min,L4 Heels Tricks,4 freie Plätze,Lena,Unbekannt
https://www.eversports.de/e/class/XqXZimx,16:45,60 Min,Acro Balance,Alle Level2 freie Plätze,Lena,Unbekannt
https://www.eversports.de/e/class/TVPozhV,18:00,60 Min,ContemPole (ab Level 3),Alle Levelausgebucht,Emily,Unbekannt
https://www.eversports.de/e/class/3Qzonuw,19:15,60 Min,Pole L6: Advanced,mehr als 5 Plätze,Lena,Unbekannt
https://www.eversports.de/e/class/TmeMeql,20:30,60 Min,Pole L3: Intro to Invert,5 freie Plätze,Lena,Unbekannt
https://www.eversports.de/e/class/smgBd2A,20:30,60 Min,Pole L1: Einführungskurs GRÜN,ausgebucht,Leni,Unbekannt
https://www.eversports.de/e/class/BkVCIGm,17:00,60 Min,Pole L4: Intermediate I,1 freier Platz,Franzi,Unbekannt
https://www.eversports.de/e/class/5YKUxnJ,18:00,60 Min,Pole L1: Einführungkurs LILA,2 freie Plätze,Patrick,Unbekannt
https://www.eversports.de/e/class/Reqnfll,18:05,60 Min,Pole L3: Intro to Invert,3 freie Plätze,Franzi,Unbekannt
https://www.eversports.de/e/class/umvmROg,19:15,60 Min,Pole L2: Beginner,3 freie Plätze,Lena,Unbekannt
https://www.eversports.de/e/class/AdKcDj9,20:30,60 Min,L3 Spinning Pole,5 freie Plätze,Lena,Unbekannt
https://www.eversports.de/e/class/yTgX1eZ,18:00,60 Min,Pole L1: Einführungskurs BLAU,1 freier Platz,Olivia,Unbekannt
https://www.eversports.de/e/class/brBKdex,18:00,60 Min,Pole L2: Beginner,mehr als 5 Plätze,Patrick,Unbekannt
https://www.eversports.de/e/class/RJdjDB9,19:15,60 Min,Aerial Hoop Level 3,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/aE_SqpD,19:15,60 Min,Pole L1: Einführungkurs PINK,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/14c0nQ5,20:30,60 Min,Aerial Hoop Level 1-2,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/JAq-l19,18:00,60 Min,Pole Classique L2,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/gXZahZ0,18:00,60 Min,Pole L4: Intermediate I,5 freie Plätze,Lena,Unbekannt
https://www.eversports.de/e/class/bz7Of6h,19:15,60 Min,Pole L1: Einführungskurs BLAU,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/CUxGsoh,19:15,60 Min,Stretching,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/dLeRLH3,18:00,60 Min,Pole L2: Beginner,2 freie Plätze,Emily,Unbekannt
https://www.eversports.de/e/class/8s6yW0E,19:15,60 Min,Pole L4: Intermediate I,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/5N258dy,20:30,60 Min,Pole Classique L2,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/h3uVum0,08:15,60 Min,Pole L2: Beginner,mehr als 5 Plätze,Lena,Unbekannt
https://www.eversports.de/e/class/U6FvtmB,09:30,60 Min,Classique Technique,mehr als 5 Plätze,Lena,Unbekannt
https://www.eversports.de/e/class/TVPozhV,18:00,60 Min,ContemPole (ab Level 3),Alle Levelausgebucht,Emily,Unbekannt
https://www.eversports.de/e/class/3Qzonuw,19:15,60 Min,Pole L6: Advanced,mehr als 5 Plätze,Lena,Unbekannt
https://www.eversports.de/e/class/TmeMeql,20:30,60 Min,Pole L3: Intro to Invert,5 freie Plätze,Lena,Unbekannt
https://www.eversports.de/e/class/smgBd2A,20:30,60 Min,Pole L1: Einführungskurs GRÜN,ausgebucht,Leni,Unbekannt
https://www.eversports.de/e/class/vH55sxZ,08:00,60 Min,Pole Level 3 & 4,mehr als 5 Plätze,Lena,Unbekannt
https://www.eversports.de/e/class/S3y6_zs,08:15,60 Min,Mobility & Stretching,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/Zq6NEFa,09:30,60 Min,Pole Level 3 & 4,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/BkVCIGm,17:00,60 Min,Pole L4: Intermediate I,1 freier Platz,Franzi,Unbekannt
https://www.eversports.de/e/class/5YKUxnJ,18:00,60 Min,Pole L1: Einführungkurs LILA,2 freie Plätze,Patrick,Unbekannt
https://www.eversports.de/e/class/Reqnfll,18:05,60 Min,Pole L3: Intro to Invert,3 freie Plätze,Franzi,Unbekannt
https://www.eversports.de/e/class/umvmROg,19:15,60 Min,Pole L2: Beginner,3 freie Plätze,Lena,Unbekannt
https://www.eversports.de/e/class/AdKcDj9,20:30,60 Min,L3 Spinning Pole,5 freie Plätze,Lena,Unbekannt
https://www.eversports.de/e/class/yTgX1eZ,18:00,60 Min,Pole L1: Einführungskurs BLAU,1 freier Platz,Olivia,Unbekannt
https://www.eversports.de/e/class/brBKdex,18:00,60 Min,Pole L2: Beginner,mehr als 5 Plätze,Patrick,Unbekannt
https://www.eversports.de/e/class/RJdjDB9,19:15,60 Min,Aerial Hoop Level 3,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/aE_SqpD,19:15,60 Min,Pole L1: Einführungkurs PINK,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/14c0nQ5,20:30,60 Min,Aerial Hoop Level 1-2,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/XqXZimx,16:45,60 Min,Acro Balance,Alle Level2 freie Plätze,Lena,Unbekannt
https://www.eversports.de/e/class/JAq-l19,18:00,60 Min,Pole Classique L2,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/gXZahZ0,18:00,60 Min,Pole L4: Intermediate I,5 freie Plätze,Lena,Unbekannt
https://www.eversports.de/e/class/bz7Of6h,19:15,60 Min,Pole L1: Einführungskurs BLAU,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/CUxGsoh,19:15,60 Min,Stretching,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/00GO8Uj,09:30,60 Min,Mobility & Stretching,ausgebucht,Lena,Unbekannt
https://www.eversports.de/e/class/Ym6fPQx,10:45,60 Min,L4 Heels Tricks,4 freie Plätze,Lena,Unbekannt
https://www.eversports.de/e/class/dLeRLH3,18:00,60 Min,Pole L2: Beginner,2 freie Plätze,Emily,Unbekannt
https://www.eversports.de/e/class/8s6yW0E,19:15,60 Min,Pole L4: Intermediate I,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/5N258dy,20:30,60 Min,Pole Classique L2,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/EpdI0AH,18:00,60 Min,Pole Level 3 (BFH),Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/uGlD_uF,18:00,60 Min,Mobility und Kraftaufbau (SCHW),5 freie Plätze,Katrin,Schwaigern
https://www.eversports.de/e/class/bSALhLM,19:00,60 Min,Pole Technik Level 3-4 (SCHW),4 freie Plätze,Katrin,Schwaigern
https://www.eversports.de/e/class/c1qZ4qZ,19:00,60 Min,Heel Flow (BFH),Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/8aOLDIu,20:00,60 Min,Aerial Hoop Level 2 (SCHW),Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/wGDOSU1,18:30,60 Min,Pole Level 1 (BFH),3 freie Plätze,Carolina,Bad Friedrichshall
https://www.eversports.de/e/class/3OQYH-G,19:30,60 Min,Pole Technik Level 1-2 (BFH),Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/fwRLBr3,18:00,60 Min,Pole Level 4 (SCHW),3 freie Plätze,Ines,Schwaigern
https://www.eversports.de/e/class/kofkrUy,18:00,60 Min,Pole Level 0 (BFH),5 freie Plätze,Carolina,Bad Friedrichshall
https://www.eversports.de/e/class/pBz5SBa,19:00,60 Min,Choreo (SCHW),3 freie Plätze,Ines,Schwaigern
https://www.eversports.de/e/class/mYKjiSt,19:00,60 Min,Pole Level 2 (BFH),2 freie Plätze,Carolina,Bad Friedrichshall
https://www.eversports.de/e/class/KCa3u6X,20:00,60 Min,Pole Level 3 (SCHW),5 freie Plätze,Ines,Schwaigern
https://www.eversports.de/e/class/zVEFOWL,20:15,60 Min,Aerial Yoga (BFH),2 freie Plätze,Kim,Bad Friedrichshall
https://www.eversports.de/e/class/PIT-oeI,19:00,60 Min,Aerial Yoga (SCHW),1 freier Platz,Kim,Schwaigern
https://www.eversports.de/e/class/K14oFlu,20:15,60 Min,Chair / Hip Hop Pole (SCHW),4 freie Plätze,Lea M.,Schwaigern
https://www.eversports.de/e/class/Zm-NRBg,18:00,60 Min,Aerial Hoop Level 1 (BFH),2 freie Plätze,Carolina,Bad Friedrichshall
https://www.eversports.de/e/class/hOTR-rj,10:00,60 Min,Pole Level 3 (SCHW),4 freie Plätze,Ines,Schwaigern
https://www.eversports.de/e/class/6pGIlxp,10:45,75 Min,Pole Level 5 (SCHW),4 freie Plätze,Katrin,Schwaigern
https://www.eversports.de/e/class/lM_zLl6,13:00,60 Min,Pole Level 1 (SCHW),mehr als 5 Plätze,Lea M.,Schwaigern
https://www.eversports.de/e/class/EpdI0AH,18:00,60 Min,Pole Level 3 (BFH),Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/uGlD_uF,18:00,60 Min,Mobility und Kraftaufbau (SCHW),5 freie Plätze,Katrin,Schwaigern
https://www.eversports.de/e/class/bSALhLM,19:00,60 Min,Pole Technik Level 3-4 (SCHW),4 freie Plätze,Katrin,Schwaigern
https://www.eversports.de/e/class/c1qZ4qZ,19:00,60 Min,Heel Flow (BFH),Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/8aOLDIu,20:00,60 Min,Aerial Hoop Level 2 (SCHW),Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/wGDOSU1,18:30,60 Min,Pole Level 1 (BFH),3 freie Plätze,Carolina,Bad Friedrichshall
https://www.eversports.de/e/class/3OQYH-G,19:30,60 Min,Pole Technik Level 1-2 (BFH),Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/fwRLBr3,18:00,60 Min,Pole Level 4 (SCHW),3 freie Plätze,Ines,Schwaigern
https://www.eversports.de/e/class/kofkrUy,18:00,60 Min,Pole Level 0 (BFH),5 freie Plätze,Carolina,Bad Friedrichshall
https://www.eversports.de/e/class/pBz5SBa,19:00,60 Min,Choreo (SCHW),3 freie Plätze,Ines,Schwaigern
https://www.eversports.de/e/class/mYKjiSt,19:00,60 Min,Pole Level 2 (BFH),2 freie Plätze,Carolina,Bad Friedrichshall
https://www.eversports.de/e/class/KCa3u6X,20:00,60 Min,Pole Level 3 (SCHW),5 freie Plätze,Ines,Schwaigern
https://www.eversports.de/e/class/zVEFOWL,20:15,60 Min,Aerial Yoga (BFH),2 freie Plätze,Kim,Bad Friedrichshall
https://www.eversports.de/e/class/PIT-oeI,19:00,60 Min,Aerial Yoga (SCHW),1 freier Platz,Kim,Schwaigern
https://www.eversports.de/e/class/K14oFlu,20:15,60 Min,Chair / Hip Hop Pole (SCHW),4 freie Plätze,Lea M.,Schwaigern
https://www.eversports.de/e/class/Zm-NRBg,18:00,60 Min,Aerial Hoop Level 1 (BFH),2 freie Plätze,Carolina,Bad Friedrichshall
https://www.eversports.de/e/class/hOTR-rj,10:00,60 Min,Pole Level 3 (SCHW),4 freie Plätze,Ines,Schwaigern
https://www.eversports.de/e/class/6pGIlxp,10:45,75 Min,Pole Level 5 (SCHW),4 freie Plätze,Katrin,Schwaigern
https://www.eversports.de/e/class/lM_zLl6,13:00,60 Min,Pole Level 1 (SCHW),mehr als 5 Plätze,Lea M.,Schwaigern
https://www.eversports.de/e/class/DvTQ1uR,16:00,60 Min,Kinderzirkus Weihnachtsfeier,Alle Level4 freie Plätze,Stefanie,großer Raum
https://www.eversports.de/e/class/ROZfr0z,17:30,75 Min,Poledance Aufbaukurs,Intermediate3 freie Plätze,Mary,großer Raum
https://www.eversports.de/e/class/zRjiYmv,19:00,75 Min,Strong&Flexy Po&Schultern vor Ort,Alle Level2 freie Plätze,Elena,kleiner Raum
https://www.eversports.de/e/class/dM1mBvX,19:00,75 Min,Strong&Flexy Po&Schultern online,Alle Levelmehr als 5 Plätze,Elena,Unbekannt
https://www.eversports.de/e/class/GNeZ3gN,19:00,75 Min,Poledance Grundkurs,Anfängerausgebucht,Coni,großer Raum
https://www.eversports.de/e/class/v3IPy9x,20:30,75 Min,Poledance Aufbaukurs,Intermediatemehr als 5 Plätze,Elena,großer Raum
https://www.eversports.de/e/class/Xf1nGW4,20:30,75 Min,Aerial Silk Aufbau/Forgeschrittenen Kurs TSG Halle,Intermediate2 freie Plätze,Nina,Aerial Silk Halle TSG
https://www.eversports.de/e/class/2po7z0V,17:15,75 Min,Poledance Mittelstufe II,Fortgeschrittenmehr als 5 Plätze,Sabrina,großer Raum
https://www.eversports.de/e/class/jLcz7-w,18:45,75 Min,Poledance Fortgeschritten II,Fortgeschritten5 freie Plätze,Sabrina,großer Raum
https://www.eversports.de/e/class/y_AL3CY,20:15,75 Min,*Neu* Poledance Grundkurs,Anfänger3 freie Plätze,Sabrina,großer Raum
https://www.eversports.de/e/class/LUdilYG,17:30,75 Min,Aerial Hoop Grundkurs,Abgesagt,Unbekannt,Unbekannt
