URL_SCL_E,Time,Duration,Name,Available Slots,Trainer,Room
https://www.eversports.de/e/class/Jiorn_biwoN,09:00,60 Min,Barre Studio,Alle Level3/9 Plätzen verfügbar,Gaby,Studio 1 Zugspitzstrasse 46a
https://www.eversports.de/e/class/WX3PvsUpaVc,10:15,60 Min,Rückentraining Core 3D Studio,Alle Level5/10 Plätzen verfügbar,Gaby,Studio 1 Zugspitzstrasse 46a
https://www.eversports.de/e/class/7JFSqMZ,18:00,60 Min,Pole Dance Lvl 1,Anfänger1 freier Platz,Patrycja,Unbekannt
https://www.eversports.de/e/class/8qyCOhr,19:00,60 Min,Pole Dance lvl 2,Intermediate2 freie Plätze,Patrycja,Unbekannt
https://www.eversports.de/e/class/j4yoIeF,17:50,60 Min,Schnupper Kurs,Anfänger5 freie Plätze,Melanie,Unbekannt
https://www.eversports.de/e/class/jDdpY7R,18:00,60 Min,Stretching,Alle Levelmehr als 5 Plätze,Melanie,Unbekannt
https://www.eversports.de/e/class/Wkt7sbktcQv,20:00,60 Min,Pole Dance lvl 2,Intermediate4 freie Plätze,Melanie,Unbekannt
https://www.eversports.de/e/class/KhJi89S,18:00,60 Min,Pole Dance lvl 2,4 freie Plätze,Patrycja,Unbekannt
https://www.eversports.de/e/class/0jAItMJSi2u,19:00,60 Min,Pole Dance Lvl 1,Anfänger1 freier Platz,Patrycja,Unbekannt
https://www.eversports.de/e/class/7JFSqMZ,18:00,60 Min,Pole Dance Lvl 1,Anfänger1 freier Platz,Patrycja,Unbekannt
https://www.eversports.de/e/class/8qyCOhr,19:00,60 Min,Pole Dance lvl 2,Intermediate2 freie Plätze,Patrycja,Unbekannt
https://www.eversports.de/e/class/j4yoIeF,17:50,60 Min,Schnupper Kurs,Anfänger5 freie Plätze,Melanie,Unbekannt
https://www.eversports.de/e/class/jDdpY7R,18:00,60 Min,Stretching,Alle Levelmehr als 5 Plätze,Melanie,Unbekannt
https://www.eversports.de/e/class/Wkt7sbktcQv,20:00,60 Min,Pole Dance lvl 2,Intermediate4 freie Plätze,Melanie,Unbekannt
https://www.eversports.de/e/class/KhJi89S,18:00,60 Min,Pole Dance lvl 2,4 freie Plätze,Patrycja,Unbekannt
https://www.eversports.de/e/class/0jAItMJSi2u,19:00,60 Min,Pole Dance Lvl 1,Anfänger1 freier Platz,Patrycja,Unbekannt
https://www.eversports.de/e/class/4itTQN3,19:15,90 Min,Vinyasa Flow meets Yin,Alle Level,Home 1,Unbekannt
https://www.eversports.de/e/class/4itTQN3,19:15,90 Min,Vinyasa Flow meets Yin,Alle Level,Home 1,Unbekannt
https://www.eversports.de/e/class/OCcsGzJ,10:00,75 Min,ONLINE Stretching,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/oTBs6Y_,18:00,60 Min,ONLINE Polefitness Intermediate,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/cHOPyJJ,19:15,60 Min,ONLINE Polefitness Intermediate / Advanced,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/iT-dHEi,18:15,75 Min,ONLINE Stretching,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/VQAT59U,19:45,60 Min,ONLINE Polefitness Intermediate / Advanced,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/dD8N4iF,17:30,60 Min,ONLINE Polefitness Intermediate,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/wAAInoz,18:45,60 Min,ONLINE Polefitness Intermediate / Advanced,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/oTBs6Y_,18:00,60 Min,ONLINE Polefitness Intermediate,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/cHOPyJJ,19:15,60 Min,ONLINE Polefitness Intermediate / Advanced,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/iT-dHEi,18:15,75 Min,ONLINE Stretching,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/VQAT59U,19:45,60 Min,ONLINE Polefitness Intermediate / Advanced,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/dD8N4iF,17:30,60 Min,ONLINE Polefitness Intermediate,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/wAAInoz,18:45,60 Min,ONLINE Polefitness Intermediate / Advanced,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/OCcsGzJ,10:00,75 Min,ONLINE Stretching,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/B1LZNGT,17:00,75 Min,D - Mitteltufe 2 - Double Special!,Intermediate7/16 Plätzen verfügbar,Kadda,Unbekannt
https://www.eversports.de/e/class/XDF0omH,17:00,75 Min,Freies Training,Alle Level1/2 Plätzen verfügbar,Unbekannt,Unbekannt
https://www.eversports.de/e/class/TyADBns,18:15,75 Min,EM - Mittelstufe 2/Fortgeschrittene 1,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/bapcJb7,18:30,75 Min,D - Fortgeschrittene 3,Fortgeschritten3/8 Plätzen verfügbar,Kadda,Unbekannt
https://www.eversports.de/e/class/bB8THfI,18:30,75 Min,Freies Training,Alle Level2/2 Plätzen verfügbar,Unbekannt,Unbekannt
https://www.eversports.de/e/class/Pdq3tso,19:45,75 Min,EM - Mittelstufe 2/Fortgeschrittene 1,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/7AIH1NB,20:00,75 Min,D - Mittelstufe 2,Intermediateausgebucht,Kadda,Unbekannt
https://www.eversports.de/e/class/VLglp0L,20:00,75 Min,Freies Training,Alle Level2/2 Plätzen verfügbar,Unbekannt,Unbekannt
https://www.eversports.de/e/class/xMMRMIP,11:00,75 Min,Pole Dance - Alle Level,Alle Level2/8 Plätzen verfügbar,Kadda,Unbekannt
https://www.eversports.de/e/class/9qIK09J,11:00,75 Min,Freies Training,Alle Level2/2 Plätzen verfügbar,Unbekannt,Unbekannt
https://www.eversports.de/e/class/xBZwxkO,18:10,75 Min,EM - Fortgeschrittene 1,Fortgeschritten1/8 Plätzen verfügbar,Louisa,Unbekannt
https://www.eversports.de/e/class/WQn1553,18:15,75 Min,Freies Training,Alle Level2/2 Plätzen verfügbar,Unbekannt,Unbekannt
https://www.eversports.de/e/class/4Ynpon3,18:15,75 Min,D - Fortgeschrittene 2,Fortgeschritten2/8 Plätzen verfügbar,Lucia,Unbekannt
https://www.eversports.de/e/class/13o0I7-,19:35,75 Min,EM - Fortgeschrittene 1,Fortgeschritten1/8 Plätzen verfügbar,Louisa,Unbekannt
https://www.eversports.de/e/class/017gYB4,19:45,75 Min,D - Mittelstufe 2/Fortgeschrittene 1,Fortgeschritten5/8 Plätzen verfügbar,Lucia,Unbekannt
https://www.eversports.de/e/class/DVdj-Dq,19:45,75 Min,Freies Training,Alle Level2/2 Plätzen verfügbar,Unbekannt,Unbekannt
https://www.eversports.de/e/class/G4DInzo,18:15,75 Min,EM - Fortgeschrittene 1,Fortgeschritten2/8 Plätzen verfügbar,Vanessa,Unbekannt
https://www.eversports.de/e/class/OrIJbdS,18:30,75 Min,D - Fortgeschrittene 3,Fortgeschritten5/8 Plätzen verfügbar,Kadda,Unbekannt
https://www.eversports.de/e/class/KjmdY-X,18:30,75 Min,Freies Training,Alle Levelausgebucht,Unbekannt,Unbekannt
https://www.eversports.de/e/class/cwBuOcH,19:45,75 Min,EM - Fortgeschrittene 1,Fortgeschritten4/8 Plätzen verfügbar,Vanessa,Unbekannt
https://www.eversports.de/e/class/9-CmEzq,20:00,75 Min,D - Fortgeschrittene 2,Fortgeschritten3/8 Plätzen verfügbar,Kadda,Unbekannt
https://www.eversports.de/e/class/agn_rcS,20:00,75 Min,Freies Training,Alle Level2/2 Plätzen verfügbar,Unbekannt,Unbekannt
https://www.eversports.de/e/class/yr6HQ-h,18:15,75 Min,EM - Mittelstufe 2 / Fortgeschrittene 1,Intermediateausgebucht,Louisa,Unbekannt
https://www.eversports.de/e/class/Wthty30,18:15,75 Min,Freies Training,Alle Levelausgebucht,Unbekannt,Unbekannt
https://www.eversports.de/e/class/r-2-XSj,18:15,75 Min,D - Fortgeschrittene 1,Fortgeschrittenausgebucht,Julia,Unbekannt
https://www.eversports.de/e/class/yfQlpV3,19:45,75 Min,EM - Mittelstufe 1/2,Intermediate2/9 Plätzen verfügbar,Louisa,Unbekannt
https://www.eversports.de/e/class/WxxBVHz,19:45,75 Min,Freies Training,Alle Levelausgebucht,Unbekannt,Unbekannt
https://www.eversports.de/e/class/ND3yUyG,19:45,75 Min,D - Fortgeschrittene 1/2,Fortgeschritten4/8 Plätzen verfügbar,Julia,Unbekannt
https://www.eversports.de/e/class/JnE7has,12:00,60 Min,Privatstunde,Alle Levelausgebucht,Kadda,Unbekannt
https://www.eversports.de/e/class/eVhde9K,16:00,60 Min,D - Mittelstufe 1/2 Nachholstunde,Intermediateausgebucht,Vanessa,Unbekannt
https://www.eversports.de/e/class/gBzZrgq,17:00,75 Min,Freies Training,Alle Levelausgebucht,Unbekannt,Unbekannt
https://www.eversports.de/e/class/tnwdYJ_,17:00,75 Min,D - Mittelstufe 1/2 Nachhol(doppel)stunde (beginnt um 16 Uhr),Intermediateausgebucht,Vanessa,Unbekannt
https://www.eversports.de/e/class/7y4CZtx,18:30,75 Min,D - Fortgeschrittene 2 & 3,Fortgeschritten1/8 Plätzen verfügbar,Kadda,Unbekannt
https://www.eversports.de/e/class/wYpxy_Y,18:30,75 Min,Freies Training,Alle Level1/2 Plätzen verfügbar,Unbekannt,Unbekannt
https://www.eversports.de/e/class/VwC8qIL,12:30,75 Min,D - Aerial Hoop - Fortgeschrittene,Intermediateausgebucht,Kadda,Unbekannt
https://www.eversports.de/e/class/5wUXyGP,12:30,75 Min,Freies Training,Alle Level1/2 Plätzen verfügbar,Unbekannt,Unbekannt
https://www.eversports.de/e/class/B1LZNGT,17:00,75 Min,D - Mitteltufe 2 - Double Special!,Intermediate7/16 Plätzen verfügbar,Kadda,Unbekannt
https://www.eversports.de/e/class/XDF0omH,17:00,75 Min,Freies Training,Alle Level1/2 Plätzen verfügbar,Unbekannt,Unbekannt
https://www.eversports.de/e/class/TyADBns,18:15,75 Min,EM - Mittelstufe 2/Fortgeschrittene 1,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/bapcJb7,18:30,75 Min,D - Fortgeschrittene 3,Fortgeschritten3/8 Plätzen verfügbar,Kadda,Unbekannt
https://www.eversports.de/e/class/bB8THfI,18:30,75 Min,Freies Training,Alle Level2/2 Plätzen verfügbar,Unbekannt,Unbekannt
https://www.eversports.de/e/class/Pdq3tso,19:45,75 Min,EM - Mittelstufe 2/Fortgeschrittene 1,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/7AIH1NB,20:00,75 Min,D - Mittelstufe 2,Intermediateausgebucht,Kadda,Unbekannt
https://www.eversports.de/e/class/VLglp0L,20:00,75 Min,Freies Training,Alle Level2/2 Plätzen verfügbar,Unbekannt,Unbekannt
https://www.eversports.de/e/class/xMMRMIP,11:00,75 Min,Pole Dance - Alle Level,Alle Level2/8 Plätzen verfügbar,Kadda,Unbekannt
https://www.eversports.de/e/class/9qIK09J,11:00,75 Min,Freies Training,Alle Level2/2 Plätzen verfügbar,Unbekannt,Unbekannt
https://www.eversports.de/e/class/xBZwxkO,18:10,75 Min,EM - Fortgeschrittene 1,Fortgeschritten1/8 Plätzen verfügbar,Louisa,Unbekannt
https://www.eversports.de/e/class/WQn1553,18:15,75 Min,Freies Training,Alle Level2/2 Plätzen verfügbar,Unbekannt,Unbekannt
https://www.eversports.de/e/class/4Ynpon3,18:15,75 Min,D - Fortgeschrittene 2,Fortgeschritten2/8 Plätzen verfügbar,Lucia,Unbekannt
https://www.eversports.de/e/class/13o0I7-,19:35,75 Min,EM - Fortgeschrittene 1,Fortgeschritten1/8 Plätzen verfügbar,Louisa,Unbekannt
https://www.eversports.de/e/class/017gYB4,19:45,75 Min,D - Mittelstufe 2/Fortgeschrittene 1,Fortgeschritten5/8 Plätzen verfügbar,Lucia,Unbekannt
https://www.eversports.de/e/class/DVdj-Dq,19:45,75 Min,Freies Training,Alle Level2/2 Plätzen verfügbar,Unbekannt,Unbekannt
https://www.eversports.de/e/class/G4DInzo,18:15,75 Min,EM - Fortgeschrittene 1,Fortgeschritten2/8 Plätzen verfügbar,Vanessa,Unbekannt
https://www.eversports.de/e/class/OrIJbdS,18:30,75 Min,D - Fortgeschrittene 3,Fortgeschritten5/8 Plätzen verfügbar,Kadda,Unbekannt
https://www.eversports.de/e/class/KjmdY-X,18:30,75 Min,Freies Training,Alle Levelausgebucht,Unbekannt,Unbekannt
https://www.eversports.de/e/class/cwBuOcH,19:45,75 Min,EM - Fortgeschrittene 1,Fortgeschritten4/8 Plätzen verfügbar,Vanessa,Unbekannt
https://www.eversports.de/e/class/9-CmEzq,20:00,75 Min,D - Fortgeschrittene 2,Fortgeschritten3/8 Plätzen verfügbar,Kadda,Unbekannt
https://www.eversports.de/e/class/agn_rcS,20:00,75 Min,Freies Training,Alle Level2/2 Plätzen verfügbar,Unbekannt,Unbekannt
https://www.eversports.de/e/class/yr6HQ-h,18:15,75 Min,EM - Mittelstufe 2 / Fortgeschrittene 1,Intermediateausgebucht,Louisa,Unbekannt
https://www.eversports.de/e/class/Wthty30,18:15,75 Min,Freies Training,Alle Levelausgebucht,Unbekannt,Unbekannt
https://www.eversports.de/e/class/r-2-XSj,18:15,75 Min,D - Fortgeschrittene 1,Fortgeschrittenausgebucht,Julia,Unbekannt
https://www.eversports.de/e/class/yfQlpV3,19:45,75 Min,EM - Mittelstufe 1/2,Intermediate2/9 Plätzen verfügbar,Louisa,Unbekannt
https://www.eversports.de/e/class/WxxBVHz,19:45,75 Min,Freies Training,Alle Levelausgebucht,Unbekannt,Unbekannt
https://www.eversports.de/e/class/ND3yUyG,19:45,75 Min,D - Fortgeschrittene 1/2,Fortgeschritten4/8 Plätzen verfügbar,Julia,Unbekannt
https://www.eversports.de/e/class/JnE7has,12:00,60 Min,Privatstunde,Alle Levelausgebucht,Kadda,Unbekannt
https://www.eversports.de/e/class/eVhde9K,16:00,60 Min,D - Mittelstufe 1/2 Nachholstunde,Intermediateausgebucht,Vanessa,Unbekannt
https://www.eversports.de/e/class/gBzZrgq,17:00,75 Min,Freies Training,Alle Levelausgebucht,Unbekannt,Unbekannt
https://www.eversports.de/e/class/tnwdYJ_,17:00,75 Min,D - Mittelstufe 1/2 Nachhol(doppel)stunde (beginnt um 16 Uhr),Intermediateausgebucht,Vanessa,Unbekannt
https://www.eversports.de/e/class/7y4CZtx,18:30,75 Min,D - Fortgeschrittene 2 & 3,Fortgeschritten1/8 Plätzen verfügbar,Kadda,Unbekannt
https://www.eversports.de/e/class/wYpxy_Y,18:30,75 Min,Freies Training,Alle Level1/2 Plätzen verfügbar,Unbekannt,Unbekannt
https://www.eversports.de/e/class/VwC8qIL,12:30,75 Min,D - Aerial Hoop - Fortgeschrittene,Intermediateausgebucht,Kadda,Unbekannt
https://www.eversports.de/e/class/5wUXyGP,12:30,75 Min,Freies Training,Alle Level1/2 Plätzen verfügbar,Unbekannt,Unbekannt
https://www.eversports.de/e/class/wY97OrL,13:00,300 Min,Rent Your pole,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/4YSwGdF,13:00,300 Min,Rent Your pole,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/_mk9_Kp,17:00,75 Min,Low Flow / Floorwork,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/_mk9_Kp,17:00,75 Min,Low Flow / Floorwork,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/wY97OrL,13:00,300 Min,Rent Your pole,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/4YSwGdF,13:00,300 Min,Rent Your pole,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/QeEnp8h_f0,19:15,75 Min,Polefitness,Anfänger2/10 Plätzen verfügbar,Angelique,Poleroom 1
https://www.eversports.de/e/class/CkB7SkItbK3,18:15,75 Min,Polefitness,Fortgeschritten7/10 Plätzen verfügbar,Dela,Unbekannt
https://www.eversports.de/e/class/yAI0E5h,18:15,75 Min,Polefitness,Anfänger4/10 Plätzen verfügbar,Monique,Poleroom 1
https://www.eversports.de/e/class/aeMck2ejYHW,19:30,75 Min,Polefitness,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/dfCzWE-6yIM,18:15,75 Min,Exotic Pole,Alle Level1/9 Plätzen verfügbar,Monique,Unbekannt
https://www.eversports.de/e/class/gkk9ddzI1rE,19:30,75 Min,Polefitness,Intermediate3/10 Plätzen verfügbar,Monique,Poleroom 1
https://www.eversports.de/e/class/NXRNRMcQWKH,18:00,75 Min,Polefitness,Anfänger2/10 Plätzen verfügbar,Kassandra,Unbekannt
https://www.eversports.de/e/class/QeEnp8h_f0,19:15,75 Min,Polefitness,Anfänger2/10 Plätzen verfügbar,Angelique,Poleroom 1
https://www.eversports.de/e/class/CkB7SkItbK3,18:15,75 Min,Polefitness,Fortgeschritten7/10 Plätzen verfügbar,Dela,Unbekannt
https://www.eversports.de/e/class/yAI0E5h,18:15,75 Min,Polefitness,Anfänger4/10 Plätzen verfügbar,Monique,Poleroom 1
https://www.eversports.de/e/class/aeMck2ejYHW,19:30,75 Min,Polefitness,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/dfCzWE-6yIM,18:15,75 Min,Exotic Pole,Alle Level1/9 Plätzen verfügbar,Monique,Unbekannt
https://www.eversports.de/e/class/gkk9ddzI1rE,19:30,75 Min,Polefitness,Intermediate3/10 Plätzen verfügbar,Monique,Poleroom 1
https://www.eversports.de/e/class/NXRNRMcQWKH,18:00,75 Min,Polefitness,Anfänger2/10 Plätzen verfügbar,Kassandra,Unbekannt
https://www.eversports.de/e/class/Q2vFFpe,10:00,720 Min,Studio Ferien / geschlossen,noch freie Plätze,Unbekannt,Unbekannt
https://www.eversports.de/e/class/qbkoXKL,17:20,60 Min,Schnuppern & Beginner Poledance,Anfänger2 freie Plätze,Unbekannt,Unbekannt
https://www.eversports.de/e/class/BO4nVYL,18:30,75 Min,Intermediate Xmas Flow,Anfängernoch freie Plätze,Unbekannt,Unbekannt
https://www.eversports.de/e/class/s0A8Cse,10:00,720 Min,Studio Ferien / geschlossen,noch freie Plätze,Unbekannt,Unbekannt
https://www.eversports.de/e/class/icOh-vy,17:30,90 Min,Heels Pole Flow,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/B3TuVXh,10:00,720 Min,Studio Ferien / geschlossen,noch freie Plätze,Unbekannt,Unbekannt
https://www.eversports.de/e/class/f1aFUTF,18:00,90 Min,Weihnachtsspecial,Anfängernoch freie Plätze,Unbekannt,Unbekannt
https://www.eversports.de/e/class/K60NIdB,10:00,720 Min,Studio Ferien / geschlossen,noch freie Plätze,Unbekannt,Unbekannt
https://www.eversports.de/e/class/yhuoMsd,18:10,60 Min,Beginner Level,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/Hx2eGKt,19:15,60 Min,Intermediate/Advanced,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/-LmvQPn,10:00,720 Min,Studio Ferien / geschlossen,noch freie Plätze,Unbekannt,Unbekannt
https://www.eversports.de/e/class/OCFvU16,16:00,180 Min,Foto Shooting- Weihnachtlich,Anfänger4 freie Plätze,Unbekannt,Unbekannt
https://www.eversports.de/e/class/cG1fC7BUv,10:00,720 Min,Studio Ferien / geschlossen,noch freie Plätze,Unbekannt,Unbekannt
https://www.eversports.de/e/class/irLBU7QqKy,10:00,720 Min,Studio Ferien / geschlossen,noch freie Plätze,Unbekannt,Unbekannt
https://www.eversports.de/e/class/Q2vFFpe,10:00,720 Min,Studio Ferien / geschlossen,noch freie Plätze,Unbekannt,Unbekannt
https://www.eversports.de/e/class/qbkoXKL,17:20,60 Min,Schnuppern & Beginner Poledance,Anfänger2 freie Plätze,Unbekannt,Unbekannt
https://www.eversports.de/e/class/BO4nVYL,18:30,75 Min,Intermediate Xmas Flow,Anfängernoch freie Plätze,Unbekannt,Unbekannt
https://www.eversports.de/e/class/s0A8Cse,10:00,720 Min,Studio Ferien / geschlossen,noch freie Plätze,Unbekannt,Unbekannt
https://www.eversports.de/e/class/icOh-vy,17:30,90 Min,Heels Pole Flow,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/B3TuVXh,10:00,720 Min,Studio Ferien / geschlossen,noch freie Plätze,Unbekannt,Unbekannt
https://www.eversports.de/e/class/f1aFUTF,18:00,90 Min,Weihnachtsspecial,Anfängernoch freie Plätze,Unbekannt,Unbekannt
https://www.eversports.de/e/class/K60NIdB,10:00,720 Min,Studio Ferien / geschlossen,noch freie Plätze,Unbekannt,Unbekannt
https://www.eversports.de/e/class/yhuoMsd,18:10,60 Min,Beginner Level,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/Hx2eGKt,19:15,60 Min,Intermediate/Advanced,Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/-LmvQPn,10:00,720 Min,Studio Ferien / geschlossen,noch freie Plätze,Unbekannt,Unbekannt
https://www.eversports.de/e/class/OCFvU16,16:00,180 Min,Foto Shooting- Weihnachtlich,Anfänger4 freie Plätze,Unbekannt,Unbekannt
https://www.eversports.de/e/class/cG1fC7BUv,10:00,720 Min,Studio Ferien / geschlossen,noch freie Plätze,Unbekannt,Unbekannt
https://www.eversports.de/e/class/irLBU7QqKy,10:00,720 Min,Studio Ferien / geschlossen,noch freie Plätze,Unbekannt,Unbekannt
https://www.eversports.de/e/class/GA28Dn1,10:00,60 Min,Pole Technik Level I,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/eW6BEaZ,10:00,60 Min,Einsteigerkurs,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/cPlK6YZ,16:00,60 Min,Freies Training,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/miHscP0,16:00,60 Min,Freies Training,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/PEghciG,17:30,60 Min,Schnupperstunde,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/ZFn7Z0v,18:30,60 Min,Pole Technik II,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/Q25c8JW,19:30,60 Min,Pole Dance Choreo,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/k-SCeMB,17:00,60 Min,Freies Training,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/FE9XgsH,18:00,60 Min,Flexy Splits,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/8vdsVr5,19:15,60 Min,Technik Flow,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/7561OXk,19:00,60 Min,Pole Technik I,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/TRwFiEd,17:00,60 Min,Freies Training,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/Bdgjpdg,18:00,60 Min,Flexy Back,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/9m6C6ZF,19:15,60 Min,Flow+Choreo (Heels),,Unbekannt,Unbekannt
https://www.eversports.de/e/class/PEghciG,17:30,60 Min,Schnupperstunde,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/ZFn7Z0v,18:30,60 Min,Pole Technik II,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/Q25c8JW,19:30,60 Min,Pole Dance Choreo,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/cPlK6YZ,16:00,60 Min,Freies Training,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/k-SCeMB,17:00,60 Min,Freies Training,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/FE9XgsH,18:00,60 Min,Flexy Splits,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/8vdsVr5,19:15,60 Min,Technik Flow,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/7561OXk,19:00,60 Min,Pole Technik I,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/miHscP0,16:00,60 Min,Freies Training,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/TRwFiEd,17:00,60 Min,Freies Training,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/Bdgjpdg,18:00,60 Min,Flexy Back,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/9m6C6ZF,19:15,60 Min,Flow+Choreo (Heels),,Unbekannt,Unbekannt
https://www.eversports.de/e/class/GA28Dn1,10:00,60 Min,Pole Technik Level I,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/eW6BEaZ,10:00,60 Min,Einsteigerkurs,,Unbekannt,Unbekannt
https://www.eversports.de/e/class/VTlWAww,16:30,60 Min,Zirkus Kids Midi (7-9 Jahre),Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/GVOOqrs,15:35,60 Min,Zirkus Kids Midi (7-9 Jahre),1 freier Platz,Theresa,Unbekannt
https://www.eversports.de/e/class/NTGNLPa,16:40,60 Min,Zirkus Kids Maxi (10-15 Jahre),1 freier Platz,Theresa,Unbekannt
https://www.eversports.de/e/class/ojaRzOJ,19:15,75 Min,Poledance - Mixed Level 5-6 (0502) kein Kurs: 25.12.+ 01.01.,Intermediate1 freier Platz,Corinna,Unbekannt
https://www.eversports.de/e/class/96pYzEW,20:30,75 Min,PolePerfection - Level 2 (0503) kein Kurs: 25.12.+ 01.01.,Anfänger5 freie Plätze,Corinna,Unbekannt
https://www.eversports.de/e/class/fhRH2Fa,19:15,75 Min,Heels Class Beginner (0399),Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/APpkmXi,20:30,75 Min,"Flips, Tumbles & Drops (SP04)",Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/ntljV98,19:00,75 Min,"""Low Flow"" Choreo (SP02)",Alle Levelmehr als 5 Plätze,Melina,Unbekannt
https://www.eversports.de/e/class/Pwz0w6n,18:30,75 Min,Freies Training,Alle Level3 freie Plätze,Melanie,Unbekannt
https://www.eversports.de/e/class/AmDJZ50,20:00,60 Min,Poledance Schnupperstunde,Anfänger1 freier Platz,Melanie,Unbekannt
https://www.eversports.de/e/class/ojaRzOJ,19:15,75 Min,Poledance - Mixed Level 5-6 (0502) kein Kurs: 25.12.+ 01.01.,Intermediate1 freier Platz,Corinna,Unbekannt
https://www.eversports.de/e/class/96pYzEW,20:30,75 Min,PolePerfection - Level 2 (0503) kein Kurs: 25.12.+ 01.01.,Anfänger5 freie Plätze,Corinna,Unbekannt
https://www.eversports.de/e/class/VTlWAww,16:30,60 Min,Zirkus Kids Midi (7-9 Jahre),Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/fhRH2Fa,19:15,75 Min,Heels Class Beginner (0399),Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/APpkmXi,20:30,75 Min,"Flips, Tumbles & Drops (SP04)",Abgesagt,Unbekannt,Unbekannt
https://www.eversports.de/e/class/ntljV98,19:00,75 Min,"""Low Flow"" Choreo (SP02)",Alle Levelmehr als 5 Plätze,Melina,Unbekannt
https://www.eversports.de/e/class/GVOOqrs,15:35,60 Min,Zirkus Kids Midi (7-9 Jahre),1 freier Platz,Theresa,Unbekannt
https://www.eversports.de/e/class/NTGNLPa,16:40,60 Min,Zirkus Kids Maxi (10-15 Jahre),1 freier Platz,Theresa,Unbekannt
https://www.eversports.de/e/class/Pwz0w6n,18:30,75 Min,Freies Training,Alle Level3 freie Plätze,Melanie,Unbekannt
https://www.eversports.de/e/class/AmDJZ50,20:00,60 Min,Poledance Schnupperstunde,Anfänger1 freier Platz,Melanie,Unbekannt
https://www.eversports.de/e/class/fM2-shw,18:00,70 Min,Pole Beginner,4/10 Plätzen verfügbar,Linh,Unbekannt
https://www.eversports.de/e/class/4vBi2RH,19:15,70 Min,Pole Intermediate,6/10 Plätzen verfügbar,Linh,Unbekannt
